Active,Case-Fatality_Ratio,Combined_Key,Confirmed,Country/Region,Date,Deaths,Incidence_Rate,Latitude,Longitude,Province/State,Recovered,geometry,Difference,timestamp,Prediction,Month
1565.0,1.527621529,"Alberta, Canada",16889,Canada,2020-09-22,258,382.6975133,53.9333,-116.5765,Alberta,15066,POINT (-116.5765 53.9333),150.0,1600732800.0,137.05997414907324,September
1520.0,1.526538281,"Alberta, Canada",17032,Canada,2020-09-23,260,385.9378321,53.9333,-116.5765,Alberta,15252,POINT (-116.5765 53.9333),143.0,1600819200.0,137.49522988859462,September
1462.0,1.5183246069999998,"Alberta, Canada",17190,Canada,2020-09-24,261,389.5180445,53.9333,-116.5765,Alberta,15467,POINT (-116.5765 53.9333),158.0,1600905600.0,137.930485628116,September
1497.0,1.504929943,"Alberta, Canada",17343,Canada,2020-09-25,261,392.984959,53.9333,-116.5765,Alberta,15585,POINT (-116.5765 53.9333),153.0,1600992000.0,138.36574136763647,September
1497.0,1.504929943,"Alberta, Canada",17343,Canada,2020-09-26,261,392.984959,53.9333,-116.5765,Alberta,15585,POINT (-116.5765 53.9333),0.0,1601078400.0,138.80099710715785,September
1497.0,1.504929943,"Alberta, Canada",17343,Canada,2020-09-27,261,392.984959,53.9333,-116.5765,Alberta,15585,POINT (-116.5765 53.9333),0.0,1601164800.0,139.23625284667924,September
1549.0,1.4930418615133247,"Alberta, Canada",17749,Canada,2020-09-28,265,402.1847453041436,53.9333,-116.5765,Alberta,15935,POINT (-116.5765 53.9333),406.0,1601251200.0,139.67150858620062,September
1571.0,1.4852867273437935,"Alberta, Canada",17909,Canada,2020-09-29,266,405.81027684105624,53.9333,-116.5765,Alberta,16072,POINT (-116.5765 53.9333),160.0,1601337600.0,140.1067643257211,September
1582.0,1.47824161222456,"Alberta, Canada",18062,Canada,2020-09-30,267,409.2771913732289,53.9333,-116.5765,Alberta,16213,POINT (-116.5765 53.9333),153.0,1601424000.0,140.54202006524247,September
1596.0,1.475185083630381,"Alberta, Canada",18235,Canada,2020-10-01,269,413.1972973475158,53.9333,-116.5765,Alberta,16370,POINT (-116.5765 53.9333),173.0,1601510400.0,140.97727580476385,October
1558.0,1.4817235931797137,"Alberta, Canada",18357,Canada,2020-10-02,272,415.9617651444117,53.9333,-116.5765,Alberta,16527,POINT (-116.5765 53.9333),122.0,1601596800.0,141.41253154428523,October
1558.0,1.4817235931797137,"Alberta, Canada",18357,Canada,2020-10-03,272,415.9617651444117,53.9333,-116.5765,Alberta,16527,POINT (-116.5765 53.9333),0.0,1601683200.0,141.8477872838057,October
1558.0,1.4817235931797137,"Alberta, Canada",18357,Canada,2020-10-04,272,415.9617651444117,53.9333,-116.5765,Alberta,16527,POINT (-116.5765 53.9333),0.0,1601769600.0,142.28304302332708,October
1783.0,1.478743068391867,"Alberta, Canada",18935,Canada,2020-10-05,280,429.0589978215088,53.9333,-116.5765,Alberta,16872,POINT (-116.5765 53.9333),578.0,1601856000.0,142.71829876284846,October
1900.0,1.462703659361824,"Alberta, Canada",19211,Canada,2020-10-06,281,435.31303972268313,53.9333,-116.5765,Alberta,17030,POINT (-116.5765 53.9333),276.0,1601942400.0,143.15355450236893,October
1910.0,1.4518962488374496,"Alberta, Canada",19354,Canada,2020-10-07,281,438.5533585337988,53.9333,-116.5765,Alberta,17163,POINT (-116.5765 53.9333),143.0,1602028800.0,143.58881024189031,October
2097.0,1.4352368394360482,"Alberta, Canada",19718,Canada,2020-10-08,283,446.8014427802751,53.9333,-116.5765,Alberta,17338,POINT (-116.5765 53.9333),364.0,1602115200.0,144.0240659814117,October
2224.0,1.4153538384596152,"Alberta, Canada",19995,Canada,2020-10-09,283,453.0781442535552,53.9333,-116.5765,Alberta,17488,POINT (-116.5765 53.9333),277.0,1602201600.0,144.45932172093308,October
2224.0,1.4153538384596152,"Alberta, Canada",19995,Canada,2020-10-10,283,453.0781442535552,53.9333,-116.5765,Alberta,17488,POINT (-116.5765 53.9333),0.0,1602288000.0,144.89457746045355,October
2224.0,1.4153538384596152,"Alberta, Canada",19995,Canada,2020-10-11,283,453.0781442535552,53.9333,-116.5765,Alberta,17488,POINT (-116.5765 53.9333),0.0,1602374400.0,145.32983319997493,October
2224.0,1.4153538384596152,"Alberta, Canada",19995,Canada,2020-10-12,283,453.0781442535552,53.9333,-116.5765,Alberta,17488,POINT (-116.5765 53.9333),0.0,1602460800.0,145.7650889394963,October
2615.0,1.3647642679900744,"Alberta, Canada",20956,Canada,2020-10-13,286,474.85399304713684,53.9333,-116.5765,Alberta,18055,POINT (-116.5765 53.9333),961.0,1602547200.0,146.2003446790177,October
2689.0,1.3538374451625077,"Alberta, Canada",21199,Canada,2020-10-14,287,480.360269068823,53.9333,-116.5765,Alberta,18223,POINT (-116.5765 53.9333),243.0,1602633600.0,146.63560041853816,October
2738.0,1.3430956489297206,"Alberta, Canada",21443,Canada,2020-10-15,288,485.8892046626148,53.9333,-116.5765,Alberta,18417,POINT (-116.5765 53.9333),244.0,1602720000.0,147.07085615805954,October
2836.0,1.322617680826636,"Alberta, Canada",21775,Canada,2020-10-16,288,493.4121826017088,53.9333,-116.5765,Alberta,18651,POINT (-116.5765 53.9333),332.0,1602806400.0,147.50611189758092,October
2836.0,1.322617680826636,"Alberta, Canada",21775,Canada,2020-10-17,288,493.4121826017088,53.9333,-116.5765,Alberta,18651,POINT (-116.5765 53.9333),0.0,1602892800.0,147.9413676371023,October
