Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
5335,2020-04-24,Montreal Trudeau,67,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1587686400.0,65.13608152817005,April
5429,2020-04-25,Montreal Trudeau,49,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1587772800.0,65.22470960419218,April
5389,2020-04-26,Montreal Trudeau,40,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1587859200.0,65.31333768021432,April
5482,2020-04-27,Montreal Trudeau,66,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1587945600.0,65.40196575623645,April
5363,2020-04-28,Montreal Trudeau,69,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588032000.0,65.49059383225858,April
5517,2020-04-29,Montreal Trudeau,64,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588118400.0,65.57922190828072,April
5367,2020-04-30,Montreal Trudeau,67,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588204800.0,65.66784998430285,April
5522,2020-05-01,Montreal Trudeau,70,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588291200.0,65.75647806032498,May
5506,2020-05-02,Montreal Trudeau,51,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588377600.0,65.84510613634711,May
5346,2020-05-03,Montreal Trudeau,31,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588464000.0,65.93373421236925,May
5520,2020-05-04,Montreal Trudeau,67,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588550400.0,66.02236228839138,May
5433,2020-05-05,Montreal Trudeau,68,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588636800.0,66.11099036441351,May
5322,2020-05-06,Montreal Trudeau,71,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588723200.0,66.19961844043564,May
5422,2020-05-07,Montreal Trudeau,71,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588809600.0,66.28824651645778,May
5487,2020-05-08,Montreal Trudeau,69,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588896000.0,66.37687459247991,May
5470,2020-05-09,Montreal Trudeau,49,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1588982400.0,66.46550266850204,May
5338,2020-05-10,Montreal Trudeau,32,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589068800.0,66.55413074452417,May
5380,2020-05-11,Montreal Trudeau,69,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589155200.0,66.6427588205463,May
5342,2020-05-12,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589241600.0,66.73138689656821,May
5431,2020-05-13,Montreal Trudeau,70,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589328000.0,66.82001497259034,May
5514,2020-05-14,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589414400.0,66.90864304861248,May
5499,2020-05-15,Montreal Trudeau,76,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589500800.0,66.99727112463461,May
5439,2020-05-16,Montreal Trudeau,52,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589587200.0,67.08589920065674,May
5360,2020-05-17,Montreal Trudeau,28,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589673600.0,67.17452727667887,May
5402,2020-05-18,Montreal Trudeau,12,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589760000.0,67.263155352701,May
5464,2020-05-19,Montreal Trudeau,64,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589846400.0,67.35178342872314,May
5387,2020-05-20,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1589932800.0,67.44041150474527,May
5475,2020-05-21,Montreal Trudeau,78,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590019200.0,67.5290395807674,May
5505,2020-05-22,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590105600.0,67.61766765678954,May
5407,2020-05-23,Montreal Trudeau,58,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590192000.0,67.70629573281167,May
5420,2020-05-24,Montreal Trudeau,34,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590278400.0,67.7949238088338,May
5386,2020-05-25,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590364800.0,67.88355188485593,May
5473,2020-05-26,Montreal Trudeau,76,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590451200.0,67.97217996087807,May
5465,2020-05-27,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590537600.0,68.0608080369002,May
5512,2020-05-28,Montreal Trudeau,77,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590624000.0,68.14943611292233,May
5486,2020-05-29,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590710400.0,68.23806418894446,May
5317,2020-05-30,Montreal Trudeau,58,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590796800.0,68.3266922649666,May
5474,2020-05-31,Montreal Trudeau,37,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590883200.0,68.4153203409885,May
5477,2020-06-01,Montreal Trudeau,76,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1590969600.0,68.50394841701063,June
5413,2020-06-02,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591056000.0,68.59257649303277,June
5507,2020-06-03,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591142400.0,68.6812045690549,June
5324,2020-06-04,Montreal Trudeau,82,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591228800.0,68.76983264507703,June
5369,2020-06-05,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591315200.0,68.85846072109916,June
5375,2020-06-06,Montreal Trudeau,48,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591401600.0,68.9470887971213,June
5432,2020-06-07,Montreal Trudeau,40,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591488000.0,69.03571687314343,June
5529,2020-06-08,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591574400.0,69.12434494916556,June
5325,2020-06-09,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591660800.0,69.2129730251877,June
5334,2020-06-10,Montreal Trudeau,77,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591747200.0,69.30160110120983,June
5357,2020-06-11,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591833600.0,69.39022917723196,June
5466,2020-06-12,Montreal Trudeau,81,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1591920000.0,69.47885725325409,June
5519,2020-06-13,Montreal Trudeau,59,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592006400.0,69.56748532927622,June
5467,2020-06-14,Montreal Trudeau,46,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592092800.0,69.65611340529836,June
5416,2020-06-15,Montreal Trudeau,81,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592179200.0,69.74474148132049,June
5336,2020-06-16,Montreal Trudeau,79,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592265600.0,69.83336955734262,June
5397,2020-06-17,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592352000.0,69.92199763336475,June
5350,2020-06-18,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592438400.0,70.01062570938689,June
5373,2020-06-19,Montreal Trudeau,81,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592524800.0,70.09925378540902,June
5435,2020-06-20,Montreal Trudeau,60,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592611200.0,70.18788186143092,June
5390,2020-06-21,Montreal Trudeau,48,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592697600.0,70.27650993745306,June
5318,2020-06-22,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592784000.0,70.36513801347519,June
5339,2020-06-23,Montreal Trudeau,83,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592870400.0,70.45376608949732,June
5452,2020-06-24,Montreal Trudeau,25,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1592956800.0,70.54239416551945,June
5480,2020-06-25,Montreal Trudeau,71,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593043200.0,70.63102224154159,June
5344,2020-06-26,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593129600.0,70.71965031756372,June
5396,2020-06-27,Montreal Trudeau,57,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593216000.0,70.80827839358585,June
5394,2020-06-28,Montreal Trudeau,43,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593302400.0,70.89690646960798,June
5461,2020-06-29,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593388800.0,70.98553454563012,June
5404,2020-06-30,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593475200.0,71.07416262165225,June
5374,2020-07-01,Montreal Trudeau,36,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593561600.0,71.16279069767438,July
5509,2020-07-02,Montreal Trudeau,72,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593648000.0,71.25141877369651,July
5379,2020-07-03,Montreal Trudeau,80,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593734400.0,71.34004684971865,July
5385,2020-07-04,Montreal Trudeau,59,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593820800.0,71.42867492574078,July
5354,2020-07-05,Montreal Trudeau,54,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1593907200.0,71.51730300176291,July
