Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
4799,2020-03-16,Toronto Pearson,100,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584316800.0,49.96782820186422,March
4833,2020-03-17,Toronto Pearson,89,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584403200.0,50.02471344823425,March
4718,2020-03-18,Toronto Pearson,81,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584489600.0,50.08159869460428,March
4687,2020-03-19,Toronto Pearson,82,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584576000.0,50.13848394097431,March
4802,2020-03-20,Toronto Pearson,75,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584662400.0,50.19536918734434,March
4725,2020-03-21,Toronto Pearson,66,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584748800.0,50.25225443371414,March
4850,2020-03-22,Toronto Pearson,64,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584835200.0,50.30913968008417,March
4784,2020-03-23,Toronto Pearson,74,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1584921600.0,50.3660249264542,March
4729,2020-03-24,Toronto Pearson,73,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1585008000.0,50.42291017282423,March
4682,2020-03-25,Toronto Pearson,65,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1585094400.0,50.47979541919426,March
4711,2020-03-26,Toronto Pearson,58,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1585180800.0,50.53668066556429,March
4733,2020-03-27,Toronto Pearson,57,Mississauga,Ontario,Canada,43.679352363023995,-79.63134439951959,1585267200.0,50.59356591193432,March
